"","subjectid","activity","feature","mean_measure"
"4009","21","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeMagnitudestd",-0.483407096425532
"4010","21","WALKING_UPSTAIRS","FFTBodyGyroscopemean",-0.349809314517731
"4011","21","WALKING_UPSTAIRS","FFTBodyGyroscopemeanFreq",-0.202413391058865
"4012","21","WALKING_UPSTAIRS","FFTBodyGyroscopestd",-0.342058683546809
"4013","21","WALKING_UPSTAIRS","tBodyAccelerometerJerkMagnitudemean",-0.355047693617021
"4014","21","WALKING_UPSTAIRS","tBodyAccelerometerJerkMagnitudestd",-0.404183875893617
"4015","21","WALKING_UPSTAIRS","tBodyAccelerometerJerkmean",0.0174645561546099
"4016","21","WALKING_UPSTAIRS","tBodyAccelerometerJerkstd",-0.396438010198582
"4017","21","WALKING_UPSTAIRS","tBodyAccelerometerMagnitudemean",-0.0810453188106383
"4018","21","WALKING_UPSTAIRS","tBodyAccelerometerMagnitudestd",-0.278474283829787
"4019","21","WALKING_UPSTAIRS","tBodyAccelerometermean",0.0386861366085106
"4020","21","WALKING_UPSTAIRS","tBodyAccelerometerstd",-0.11690958058227
"4021","21","WALKING_UPSTAIRS","tBodyGyroscopeJerkMagnitudemean",-0.577935642978723
"4022","21","WALKING_UPSTAIRS","tBodyGyroscopeJerkMagnitudestd",-0.647723419148936
"4023","21","WALKING_UPSTAIRS","tBodyGyroscopeJerkmean",-0.0548314777656028
"4024","21","WALKING_UPSTAIRS","tBodyGyroscopeJerkstd",-0.580720229219858
"4025","21","WALKING_UPSTAIRS","tBodyGyroscopeMagnitudemean",-0.168982721146809
"4026","21","WALKING_UPSTAIRS","tBodyGyroscopeMagnitudestd",-0.420236002514894
"4027","21","WALKING_UPSTAIRS","tBodyGyroscopemean",-0.0328273467092199
"4028","21","WALKING_UPSTAIRS","tBodyGyroscopestd",-0.314443572750496
"4029","21","WALKING_UPSTAIRS","tGravityAccelerometerMagnitudemean",-0.0810453188106383
"4030","21","WALKING_UPSTAIRS","tGravityAccelerometerMagnitudestd",-0.278474283829787
"4031","21","WALKING_UPSTAIRS","tGravityAccelerometermean",0.013044184964539
"4032","21","WALKING_UPSTAIRS","tGravityAccelerometerstd",-0.93838383787234
"4033","22","LAYING","angletBodyAccelerometerJerkMeangravityMean",0.0484043605875
"4034","22","LAYING","angletBodyAccelerometerMeangravity",0.0276393547430556
"4035","22","LAYING","angletBodyGyroscopeJerkMeangravityMean",0.0510977907694444
"4036","22","LAYING","angletBodyGyroscopeMeangravityMean",0.00993819332222222
"4037","22","LAYING","angleXgravityMean",0.552457232083333
"4038","22","LAYING","angleYgravityMean",-0.399009865138889
"4039","22","LAYING","angleZgravityMean",-0.603348695833333
"4040","22","LAYING","FFTBodyAccelerometerJerkmean",-0.965107510972222
"4041","22","LAYING","FFTBodyAccelerometerJerkmeanFreq",-0.00233634799189815
"4042","22","LAYING","FFTBodyAccelerometerJerkstd",-0.969973396527778
"4043","22","LAYING","FFTBodyAccelerometerMagnitudemean",-0.929818990972222
"4044","22","LAYING","FFTBodyAccelerometerMagnitudemeanFreq",0.0988290426666667
"4045","22","LAYING","FFTBodyAccelerometerMagnitudestd",-0.913267251263889
"4046","22","LAYING","FFTBodyAccelerometermean",-0.944500827268518
"4047","22","LAYING","FFTBodyAccelerometermeanFreq",0.0260278239876898
"4048","22","LAYING","FFTBodyAccelerometerstd",-0.933127872037037
"4049","22","LAYING","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.962654791527778
"4050","22","LAYING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.208852833405556
"4051","22","LAYING","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.955635614444444
"4052","22","LAYING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.976638980972222
"4053","22","LAYING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.112423708402778
"4054","22","LAYING","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.972789020833333
"4055","22","LAYING","FFTBodyBodyGyroscopeMagnitudemean",-0.946055840972222
"4056","22","LAYING","FFTBodyBodyGyroscopeMagnitudemeanFreq",-0.0786142233430556
"4057","22","LAYING","FFTBodyBodyGyroscopeMagnitudestd",-0.923552358194444
"4058","22","LAYING","FFTBodyGyroscopemean",-0.953545139675926
"4059","22","LAYING","FFTBodyGyroscopemeanFreq",-0.0658051294462963
"4060","22","LAYING","FFTBodyGyroscopestd",-0.951902626712963
"4061","22","LAYING","tBodyAccelerometerJerkMagnitudemean",-0.971169779305556
"4062","22","LAYING","tBodyAccelerometerJerkMagnitudestd",-0.959849821805556
"4063","22","LAYING","tBodyAccelerometerJerkmean",0.0250480614409722
"4064","22","LAYING","tBodyAccelerometerJerkstd",-0.966677910092593
"4065","22","LAYING","tBodyAccelerometerMagnitudemean",-0.934993799305556
"4066","22","LAYING","tBodyAccelerometerMagnitudestd",-0.909407761152778
"4067","22","LAYING","tBodyAccelerometermean",0.0516319366971296
"4068","22","LAYING","tBodyAccelerometerstd",-0.934652453842593
"4069","22","LAYING","tBodyGyroscopeJerkMagnitudemean",-0.981716936388889
"4070","22","LAYING","tBodyGyroscopeJerkMagnitudestd",-0.974201690972222
"4071","22","LAYING","tBodyGyroscopeJerkmean",-0.0693616740355556
"4072","22","LAYING","tBodyGyroscopeJerkstd",-0.97707102537037
"4073","22","LAYING","tBodyGyroscopeMagnitudemean",-0.926616373333333
"4074","22","LAYING","tBodyGyroscopeMagnitudestd",-0.923911565972222
"4075","22","LAYING","tBodyGyroscopemean",0.0105334768189815
"4076","22","LAYING","tBodyGyroscopestd",-0.950592913009259
"4077","22","LAYING","tGravityAccelerometerMagnitudemean",-0.934993799305556
"4078","22","LAYING","tGravityAccelerometerMagnitudestd",-0.909407761152778
"4079","22","LAYING","tGravityAccelerometermean",0.328631135231481
"4080","22","LAYING","tGravityAccelerometerstd",-0.946681192250463
"4081","22","SITTING","angletBodyAccelerometerJerkMeangravityMean",-0.0152935294256452
"4082","22","SITTING","angletBodyAccelerometerMeangravity",-0.00310506776290323
"4083","22","SITTING","angletBodyGyroscopeJerkMeangravityMean",-0.00874391463064516
"4084","22","SITTING","angletBodyGyroscopeMeangravityMean",0.0570502921935484
"4085","22","SITTING","angleXgravityMean",-0.606494097903226
"4086","22","SITTING","angleYgravityMean",-0.0624642647935484
"4087","22","SITTING","angleZgravityMean",-0.2051951285
"4088","22","SITTING","FFTBodyAccelerometerJerkmean",-0.973134899086021
"4089","22","SITTING","FFTBodyAccelerometerJerkmeanFreq",0.0395435208295699
"4090","22","SITTING","FFTBodyAccelerometerJerkstd",-0.978449296290323
"4091","22","SITTING","FFTBodyAccelerometerMagnitudemean",-0.943078237096774
"4092","22","SITTING","FFTBodyAccelerometerMagnitudemeanFreq",-0.0543672717149677
"4093","22","SITTING","FFTBodyAccelerometerMagnitudestd",-0.926798029822581
"4094","22","SITTING","FFTBodyAccelerometermean",-0.954895562849462
"4095","22","SITTING","FFTBodyAccelerometermeanFreq",-0.0902379870553763
"4096","22","SITTING","FFTBodyAccelerometerstd",-0.938320916430108
"4097","22","SITTING","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.968908297096774
"4098","22","SITTING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.207314701474194
"4099","22","SITTING","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.967026275967742
"4100","22","SITTING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.977775448387097
"4101","22","SITTING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.0911684162903226
"4102","22","SITTING","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.976318114516129
"4103","22","SITTING","FFTBodyBodyGyroscopeMagnitudemean",-0.951952767258065
"4104","22","SITTING","FFTBodyBodyGyroscopeMagnitudemeanFreq",-0.17107118966129
"4105","22","SITTING","FFTBodyBodyGyroscopeMagnitudestd",-0.93356300983871
"4106","22","SITTING","FFTBodyGyroscopemean",-0.961598512526882
"4107","22","SITTING","FFTBodyGyroscopemeanFreq",-0.143511712118226
"4108","22","SITTING","FFTBodyGyroscopestd",-0.95984232844086
"4109","22","SITTING","tBodyAccelerometerJerkMagnitudemean",-0.979303714032258
"4110","22","SITTING","tBodyAccelerometerJerkMagnitudestd",-0.968576776774194
"4111","22","SITTING","tBodyAccelerometerJerkmean",0.0224135892828495
"4112","22","SITTING","tBodyAccelerometerJerkstd",-0.975125112634409
"4113","22","SITTING","tBodyAccelerometerMagnitudemean",-0.942167353870968
"4114","22","SITTING","tBodyAccelerometerMagnitudestd",-0.924336184035484
"4115","22","SITTING","tBodyAccelerometermean",0.0518032028505376
"4116","22","SITTING","tBodyAccelerometerstd",-0.941363603792097
"4117","22","SITTING","tBodyGyroscopeJerkMagnitudemean",-0.98547603483871
"4118","22","SITTING","tBodyGyroscopeJerkMagnitudestd",-0.976503766290323
"4119","22","SITTING","tBodyGyroscopeJerkmean",-0.0642365657123656
"4120","22","SITTING","tBodyGyroscopeJerkstd",-0.981830324946237
"4121","22","SITTING","tBodyGyroscopeMagnitudemean",-0.942077432741935
"4122","22","SITTING","tBodyGyroscopeMagnitudestd",-0.933268487096774
"4123","22","SITTING","tBodyGyroscopemean",-0.0116540448048387
"4124","22","SITTING","tBodyGyroscopestd",-0.959258022903226
"4125","22","SITTING","tGravityAccelerometerMagnitudemean",-0.942167353870968
"4126","22","SITTING","tGravityAccelerometerMagnitudestd",-0.924336184035484
"4127","22","SITTING","tGravityAccelerometermean",0.454470435010753
"4128","22","SITTING","tGravityAccelerometerstd",-0.951395217946237
"4129","22","STANDING","angletBodyAccelerometerJerkMeangravityMean",0.0194333314460317
"4130","22","STANDING","angletBodyAccelerometerMeangravity",0.00462641322539682
"4131","22","STANDING","angletBodyGyroscopeJerkMeangravityMean",-0.0486648156222222
"4132","22","STANDING","angletBodyGyroscopeMeangravityMean",0.0311652005079365
"4133","22","STANDING","angleXgravityMean",-0.788451559206349
"4134","22","STANDING","angleYgravityMean",0.238437296507937
"4135","22","STANDING","angleZgravityMean",-0.000765151707936508
"4136","22","STANDING","FFTBodyAccelerometerJerkmean",-0.968226033280423
"4137","22","STANDING","FFTBodyAccelerometerJerkmeanFreq",-0.0142410714650794
"4138","22","STANDING","FFTBodyAccelerometerJerkstd",-0.973082734497354
"4139","22","STANDING","FFTBodyAccelerometerMagnitudemean",-0.949044483015873
"4140","22","STANDING","FFTBodyAccelerometerMagnitudemeanFreq",-0.0729359541825397
"4141","22","STANDING","FFTBodyAccelerometerMagnitudestd",-0.943739135238095
"4142","22","STANDING","FFTBodyAccelerometermean",-0.955545696984127
"4143","22","STANDING","FFTBodyAccelerometermeanFreq",-0.0528146717601587
"4144","22","STANDING","FFTBodyAccelerometerstd",-0.949822583121693
"4145","22","STANDING","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.959743877936508
"4146","22","STANDING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.106970242863492
"4147","22","STANDING","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.95665395968254
"4148","22","STANDING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.968377798253968
"4149","22","STANDING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",-0.182923596577778
"4150","22","STANDING","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.965344726666667
"4151","22","STANDING","FFTBodyBodyGyroscopeMagnitudemean",-0.932065270793651
"4152","22","STANDING","FFTBodyBodyGyroscopeMagnitudemeanFreq",-0.382818529412698
"4153","22","STANDING","FFTBodyBodyGyroscopeMagnitudestd",-0.900222411269841
"4154","22","STANDING","FFTBodyGyroscopemean",-0.950009434708995
"4155","22","STANDING","FFTBodyGyroscopemeanFreq",-0.314296535585714
"4156","22","STANDING","FFTBodyGyroscopestd",-0.948559099312169
"4157","22","STANDING","tBodyAccelerometerJerkMagnitudemean",-0.975876006507936
"4158","22","STANDING","tBodyAccelerometerJerkMagnitudestd",-0.958825095396825
"4159","22","STANDING","tBodyAccelerometerJerkmean",0.0265660230177778
"4160","22","STANDING","tBodyAccelerometerJerkstd",-0.96980687984127
"4161","22","STANDING","tBodyAccelerometerMagnitudemean",-0.954807661269841
"4162","22","STANDING","tBodyAccelerometerMagnitudestd",-0.939866315079365
"4163","22","STANDING","tBodyAccelerometermean",0.0527433723389947
"4164","22","STANDING","tBodyAccelerometerstd",-0.949965156931217
"4165","22","STANDING","tBodyGyroscopeJerkMagnitudemean",-0.978603529206349
"4166","22","STANDING","tBodyGyroscopeJerkMagnitudestd",-0.966086148412698
"4167","22","STANDING","tBodyGyroscopeJerkmean",-0.0636397150460317
"4168","22","STANDING","tBodyGyroscopeJerkstd",-0.971456578465609
"4169","22","STANDING","tBodyGyroscopeMagnitudemean",-0.931624303968254
"4170","22","STANDING","tBodyGyroscopeMagnitudestd",-0.900776555555556
"4171","22","STANDING","tBodyGyroscopemean",-0.00772676290740741
"4172","22","STANDING","tBodyGyroscopestd",-0.947711408835979
"4173","22","STANDING","tGravityAccelerometerMagnitudemean",-0.954807661269841
"4174","22","STANDING","tGravityAccelerometerMagnitudestd",-0.939866315079365
"4175","22","STANDING","tGravityAccelerometermean",0.253342673913228
"4176","22","STANDING","tGravityAccelerometerstd",-0.974266080899471
"4177","22","WALKING","angletBodyAccelerometerJerkMeangravityMean",0.0411484050869565
"4178","22","WALKING","angletBodyAccelerometerMeangravity",-0.00700273821739131
"4179","22","WALKING","angletBodyGyroscopeJerkMeangravityMean",0.0508926570863044
"4180","22","WALKING","angletBodyGyroscopeMeangravityMean",-0.0882211719565217
"4181","22","WALKING","angleXgravityMean",-0.748809057173913
"4182","22","WALKING","angleYgravityMean",0.262107576956522
"4183","22","WALKING","angleZgravityMean",0.0054581015
"4184","22","WALKING","FFTBodyAccelerometerJerkmean",-0.0528941765724638
"4185","22","WALKING","FFTBodyAccelerometerJerkmeanFreq",-0.0615997881971014
"4186","22","WALKING","FFTBodyAccelerometerJerkstd",-0.0372557586606667
"4187","22","WALKING","FFTBodyAccelerometerMagnitudemean",-0.0241584964891304
"4188","22","WALKING","FFTBodyAccelerometerMagnitudemeanFreq",0.368620829130435
"4189","22","WALKING","FFTBodyAccelerometerMagnitudestd",-0.381399308043478
"4190","22","WALKING","FFTBodyAccelerometermean",-0.0697806174188406
"4191","22","WALKING","FFTBodyAccelerometermeanFreq",0.132618389926087
"4192","22","WALKING","FFTBodyAccelerometerstd",-0.0751264595246377
"4193","22","WALKING","FFTBodyBodyAccelerometerJerkMagnitudemean",0.0659727285
"4194","22","WALKING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.0976461805652174
"4195","22","WALKING","FFTBodyBodyAccelerometerJerkMagnitudestd",0.158286745226087
"4196","22","WALKING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.553946121521739
"4197","22","WALKING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.279574103891304
"4198","22","WALKING","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.476405270434783
"4199","22","WALKING","FFTBodyBodyGyroscopeMagnitudemean",-0.438378722826087
"4200","22","WALKING","FFTBodyBodyGyroscopeMagnitudemeanFreq",0.210282322456522
"4201","22","WALKING","FFTBodyBodyGyroscopeMagnitudestd",-0.464019127391304
"4202","22","WALKING","FFTBodyGyroscopemean",-0.243108912144928
"4203","22","WALKING","FFTBodyGyroscopemeanFreq",-0.0279807254053623
"4204","22","WALKING","FFTBodyGyroscopestd",-0.369764868913043
"4205","22","WALKING","tBodyAccelerometerJerkMagnitudemean",0.02291996735
"4206","22","WALKING","tBodyAccelerometerJerkMagnitudestd",0.111532924945652
"4207","22","WALKING","tBodyAccelerometerJerkmean",0.0342964372776087
"4208","22","WALKING","tBodyAccelerometerJerkstd",-0.0172449676594203
"4209","22","WALKING","tBodyAccelerometerMagnitudemean",0.0722419121669565
"4210","22","WALKING","tBodyAccelerometerMagnitudestd",-0.161591787478261
"4211","22","WALKING","tBodyAccelerometermean",0.0516769060898333
"4212","22","WALKING","tBodyAccelerometerstd",-0.0405423138927536
"4213","22","WALKING","tBodyGyroscopeJerkMagnitudemean",-0.461999528913043
"4214","22","WALKING","tBodyGyroscopeJerkMagnitudestd",-0.503106312391304
"4215","22","WALKING","tBodyGyroscopeJerkmean",-0.0740499593804348
"4216","22","WALKING","tBodyGyroscopeJerkstd",-0.370936673775362
"4217","22","WALKING","tBodyGyroscopeMagnitudemean",-0.210608043717391
"4218","22","WALKING","tBodyGyroscopeMagnitudestd",-0.390775683913043
"4219","22","WALKING","tBodyGyroscopemean",-0.00592808553188406
"4220","22","WALKING","tBodyGyroscopestd",-0.31876649584058
"4221","22","WALKING","tGravityAccelerometerMagnitudemean",0.0722419121669565
"4222","22","WALKING","tGravityAccelerometerMagnitudestd",-0.161591787478261
"4223","22","WALKING","tGravityAccelerometermean",0.233276492956522
"4224","22","WALKING","tGravityAccelerometerstd",-0.962810211884058
"4225","22","WALKING_DOWNSTAIRS","angletBodyAccelerometerJerkMeangravityMean",-0.0517115658333333
"4226","22","WALKING_DOWNSTAIRS","angletBodyAccelerometerMeangravity",-0.0477293001888889
"4227","22","WALKING_DOWNSTAIRS","angletBodyGyroscopeJerkMeangravityMean",0.0289312474444444
"4228","22","WALKING_DOWNSTAIRS","angletBodyGyroscopeMeangravityMean",0.2258319625
"4229","22","WALKING_DOWNSTAIRS","angleXgravityMean",-0.774881513611111
"4230","22","WALKING_DOWNSTAIRS","angleYgravityMean",0.238387356388889
"4231","22","WALKING_DOWNSTAIRS","angleZgravityMean",-0.00753626194444445
"4232","22","WALKING_DOWNSTAIRS","FFTBodyAccelerometerJerkmean",-0.12809646212963
"4233","22","WALKING_DOWNSTAIRS","FFTBodyAccelerometerJerkmeanFreq",-0.281418995324074
"4234","22","WALKING_DOWNSTAIRS","FFTBodyAccelerometerJerkstd",-0.174153792315741
"4235","22","WALKING_DOWNSTAIRS","FFTBodyAccelerometerMagnitudemean",0.155526858911111
"4236","22","WALKING_DOWNSTAIRS","FFTBodyAccelerometerMagnitudemeanFreq",0.130782546102778
"4237","22","WALKING_DOWNSTAIRS","FFTBodyAccelerometerMagnitudestd",-0.0575202606055556
"4238","22","WALKING_DOWNSTAIRS","FFTBodyAccelerometermean",0.0327731043703704
"4239","22","WALKING_DOWNSTAIRS","FFTBodyAccelerometermeanFreq",-0.0520984262240741
"4240","22","WALKING_DOWNSTAIRS","FFTBodyAccelerometerstd",0.0623529992314815
"4241","22","WALKING_DOWNSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemean",0.0224783539805556
"4242","22","WALKING_DOWNSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.138397615911111
"4243","22","WALKING_DOWNSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.118530349166667
"4244","22","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.583510518055556
"4245","22","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.339656340833333
"4246","22","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.697451438611111
"4247","22","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeMagnitudemean",-0.338417326388889
"4248","22","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeMagnitudemeanFreq",-0.0581080717
"4249","22","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeMagnitudestd",-0.341863671805556
"4250","22","WALKING_DOWNSTAIRS","FFTBodyGyroscopemean",-0.271785824351852
"4251","22","WALKING_DOWNSTAIRS","FFTBodyGyroscopemeanFreq",-0.0705107278857407
"4252","22","WALKING_DOWNSTAIRS","FFTBodyGyroscopestd",-0.4107304305
"4253","22","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkMagnitudemean",-0.0179784626888889
"4254","22","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkMagnitudestd",-0.0337640982530556
"4255","22","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkmean",0.0446490511388889
"4256","22","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkstd",-0.123677111092593
"4257","22","WALKING_DOWNSTAIRS","tBodyAccelerometerMagnitudemean",0.330999221944444
"4258","22","WALKING_DOWNSTAIRS","tBodyAccelerometerMagnitudestd",0.133267478527222
"4259","22","WALKING_DOWNSTAIRS","tBodyAccelerometermean",0.0524144156974907
"4260","22","WALKING_DOWNSTAIRS","tBodyAccelerometerstd",0.0875692337407407
"4261","22","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkMagnitudemean",-0.459579670833333
"4262","22","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkMagnitudestd",-0.617659355833333
"4263","22","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkmean",-0.0579458699764815
"4264","22","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkstd",-0.421296749574074
"4265","22","WALKING_DOWNSTAIRS","tBodyGyroscopeMagnitudemean",-0.161333309783333
"4266","22","WALKING_DOWNSTAIRS","tBodyGyroscopeMagnitudestd",-0.263921983758333
"4267","22","WALKING_DOWNSTAIRS","tBodyGyroscopemean",-0.0325352302805556
"4268","22","WALKING_DOWNSTAIRS","tBodyGyroscopestd",-0.356023452739815
"4269","22","WALKING_DOWNSTAIRS","tGravityAccelerometerMagnitudemean",0.330999221944444
"4270","22","WALKING_DOWNSTAIRS","tGravityAccelerometerMagnitudestd",0.133267478527222
"4271","22","WALKING_DOWNSTAIRS","tGravityAccelerometermean",0.246968086074074
"4272","22","WALKING_DOWNSTAIRS","tGravityAccelerometerstd",-0.931220236944444
"4273","22","WALKING_UPSTAIRS","angletBodyAccelerometerJerkMeangravityMean",-0.0592812958095238
"4274","22","WALKING_UPSTAIRS","angletBodyAccelerometerMeangravity",0.0440866626738095
"4275","22","WALKING_UPSTAIRS","angletBodyGyroscopeJerkMeangravityMean",0.0874484139761905
"4276","22","WALKING_UPSTAIRS","angletBodyGyroscopeMeangravityMean",-0.312935454047619
"4277","22","WALKING_UPSTAIRS","angleXgravityMean",-0.656388436904762
"4278","22","WALKING_UPSTAIRS","angleYgravityMean",0.317875941428571
"4279","22","WALKING_UPSTAIRS","angleZgravityMean",0.0891294692238095
"4280","22","WALKING_UPSTAIRS","FFTBodyAccelerometerJerkmean",-0.175958927471429
"4281","22","WALKING_UPSTAIRS","FFTBodyAccelerometerJerkmeanFreq",-0.12848395355873
"4282","22","WALKING_UPSTAIRS","FFTBodyAccelerometerJerkstd",-0.234155089428333
"4283","22","WALKING_UPSTAIRS","FFTBodyAccelerometerMagnitudemean",-0.0866905123880952
"4284","22","WALKING_UPSTAIRS","FFTBodyAccelerometerMagnitudemeanFreq",0.29374477
"4285","22","WALKING_UPSTAIRS","FFTBodyAccelerometerMagnitudestd",-0.334126221428571
"4286","22","WALKING_UPSTAIRS","FFTBodyAccelerometermean",-0.0509110206706349
"4287","22","WALKING_UPSTAIRS","FFTBodyAccelerometermeanFreq",-0.0937992184690476
"4288","22","WALKING_UPSTAIRS","FFTBodyAccelerometerstd",0.0817847486992063
"4289","22","WALKING_UPSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.0458020362119048
"4290","22","WALKING_UPSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.187559363004762
"4291","22","WALKING_UPSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.151299835619048
"4292","22","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.667996003333333
"4293","22","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.263527183357143
"4294","22","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.70987053452381
"4295","22","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeMagnitudemean",-0.369902
"4296","22","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeMagnitudemeanFreq",-0.224891603642857
"4297","22","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeMagnitudestd",-0.234023031571429
"4298","22","WALKING_UPSTAIRS","FFTBodyGyroscopemean",-0.306237936777778
"4299","22","WALKING_UPSTAIRS","FFTBodyGyroscopemeanFreq",-0.17392017564873
"4300","22","WALKING_UPSTAIRS","FFTBodyGyroscopestd",-0.344817881015873
"4301","22","WALKING_UPSTAIRS","tBodyAccelerometerJerkMagnitudemean",-0.0957840344357143
"4302","22","WALKING_UPSTAIRS","tBodyAccelerometerJerkMagnitudestd",-0.0876501605595238
"4303","22","WALKING_UPSTAIRS","tBodyAccelerometerJerkmean",0.0302695165419841
"4304","22","WALKING_UPSTAIRS","tBodyAccelerometerJerkstd",-0.179273895352381
"4305","22","WALKING_UPSTAIRS","tBodyAccelerometerMagnitudemean",0.210282608333333
"4306","22","WALKING_UPSTAIRS","tBodyAccelerometerMagnitudestd",-0.158757474833333
"4307","22","WALKING_UPSTAIRS","tBodyAccelerometermean",0.0346594722384127
"4308","22","WALKING_UPSTAIRS","tBodyAccelerometerstd",0.0746760571616667
"4309","22","WALKING_UPSTAIRS","tBodyGyroscopeJerkMagnitudemean",-0.568111869047619
"4310","22","WALKING_UPSTAIRS","tBodyGyroscopeJerkMagnitudestd",-0.675633024285714
"4311","22","WALKING_UPSTAIRS","tBodyGyroscopeJerkmean",-0.0846794654056349
"4312","22","WALKING_UPSTAIRS","tBodyGyroscopeJerkstd",-0.538884129603175
"4313","22","WALKING_UPSTAIRS","tBodyGyroscopeMagnitudemean",-0.1280319236
"4314","22","WALKING_UPSTAIRS","tBodyGyroscopeMagnitudestd",-0.2025581772
"4315","22","WALKING_UPSTAIRS","tBodyGyroscopemean",-0.0102478940598413
"4316","22","WALKING_UPSTAIRS","tBodyGyroscopestd",-0.316222559693651
"4317","22","WALKING_UPSTAIRS","tGravityAccelerometerMagnitudemean",0.210282608333333
"4318","22","WALKING_UPSTAIRS","tGravityAccelerometerMagnitudestd",-0.158757474833333
"4319","22","WALKING_UPSTAIRS","tGravityAccelerometermean",0.152276524608492
"4320","22","WALKING_UPSTAIRS","tGravityAccelerometerstd",-0.93180256484127
"4321","23","LAYING","angletBodyAccelerometerJerkMeangravityMean",-0.008233394775
"4322","23","LAYING","angletBodyAccelerometerMeangravity",0.0157281639125
"4323","23","LAYING","angletBodyGyroscopeJerkMeangravityMean",0.00520700388888889
"4324","23","LAYING","angletBodyGyroscopeMeangravityMean",0.105744482036111
"4325","23","LAYING","angleXgravityMean",0.533234986111111
"4326","23","LAYING","angleYgravityMean",-0.232646383194444
"4327","23","LAYING","angleZgravityMean",-0.781769061527778
"4328","23","LAYING","FFTBodyAccelerometerJerkmean",-0.985616811712963
"4329","23","LAYING","FFTBodyAccelerometerJerkmeanFreq",0.178149797343565
"4330","23","LAYING","FFTBodyAccelerometerJerkstd",-0.987779493842593
"4331","23","LAYING","FFTBodyAccelerometerMagnitudemean",-0.967747053194444
"4332","23","LAYING","FFTBodyAccelerometerMagnitudemeanFreq",0.0359321171277778
"4333","23","LAYING","FFTBodyAccelerometerMagnitudestd",-0.958465695416667
"4334","23","LAYING","FFTBodyAccelerometermean",-0.976541582685185
"4335","23","LAYING","FFTBodyAccelerometermeanFreq",-0.0206552069007176
"4336","23","LAYING","FFTBodyAccelerometerstd",-0.966325463287037
"4337","23","LAYING","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.985905703888889
"4338","23","LAYING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.338094710990278
"4339","23","LAYING","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.986540200694444
"4340","23","LAYING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.981846854305556
"4341","23","LAYING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.225885068995833
